FID,geom,adj_population,Tract,GEOID20
Census2020_Tracts.1,"POLYGON ((1300968 571398, 1300974.7 571393, 1300979.4 571386.9, 1300983.2 571375.7, 1300985.3 571364.9, 1300985.3 571351.7, 1300983.2 571329.5, 1300979.4 571312.5, 1300976.2 571287.9, 1300977.4 571256.6, 1300979.4 571244.6, 1300979.4 571232.6, 1300977.4 571214.5, 1300972.1 571203.1, 1300961.3 571184.9, 1300935.5 571133.7, 1300917.4 571104.1, 1300908.3 571086.9, 1300902.8 571062, 1300719.5 570882.3, 1300665.1 570960.4, 1300095.6 571385.7, 1299917.4 571684.5, 1299640.5 572148.7, 1298496.5 572114.4, 1298392.6 572109.4, 1298275.8 572097.2, 1298209.1 572101.3, 1298100.2 572117.6, 1297969.1 572158.9, 1297840 572208.1, 1297731.2 572257, 1297661.2 572294.1, 1297608.2 572335.1, 1297559.9 572412.4, 1297532.4 572427, 1297514.6 572441.3, 1297482.4 572462.1, 1297458.4 572475, 1297443.8 572488.2, 1297422.7 572506, 1297395.2 572522.1, 1297363 572533.2, 1297325.8 572544.6, 1297262 572559, 1297170.1 572572.1, 1297107.2 572570.4, 1297050.4 572563.7, 1296986 572554.3, 1296937.4 572543.2, 1296876 572520.6, 1296818.9 572491.4, 1296732.9 572431.4, 1296694 572410.9, 1296655.6 572399.5, 1296596.2 572385.4, 1296562.3 572380.7, 1296529.8 572383.1, 1296497.3 572390.7, 1296396.9 572508.3, 1296348 572549.9, 1296306.2 572578, 1296228 572621.3, 1296116.8 572694.2, 1296085.5 572743.1, 1296064.4 572812.4, 1296061.2 572871.8, 1296060.9 572955.2, 1296054.2 573007.3, 1296022.6 573059.4, 1295981 573086.9, 1295907.9 573107.7, 1295841.7 573121.8, 1295800.2 573135.5, 1295741 573173.9, 1295685.1 573226, 1295633 573243.5, 1295591.5 573243.5, 1295549.6 573222.7, 1295525.1 573205.5, 1295511.3 573167.1, 1295446.9 573095.7, 1295405.4 573064.4, 1295356.5 573060.9, 1295328.7 573071.4, 1295304.1 573109.8, 1295266 573168.6, 1295203.4 573210.7, 1295127 573266.1, 1295046.8 573342.7, 1294911.9 573460.7, 1294907.5 573464.5, 1294869.5 573516.6, 1294850.2 573563.4, 1294874.5 573636.3, 1294923.3 573695.4, 1294975.4 573761.5, 1295076.4 573872.5, 1295125.3 573973.4, 1295139 574029, 1295142.5 574081.1, 1295128.8 574147.3, 1295097.2 574220.4, 1295062.6 574314.1, 1295019 574416.8, 1295019 574597.4, 1295039.8 574732.9, 1295029.3 574813.1, 1294987.4 574906.7, 1294932.1 575014.4, 1294887 575152, 1294824.7 575210.5, 1294802.2 575252.1, 1294792.8 575284.3, 1294786.1 575316.2, 1294771.7 575360.9, 1294757.4 575377, 1294730.2 575394.9, 1294685.1 575409.2, 1294650 575423.9, 1294638 575445.2, 1294634.8 575467.8, 1294640.9 575497.9, 1294689.2 575546.2, 1294724.6 575576.6, 1294737.5 575605.3, 1294735.7 575634.3, 1294721.4 575669.4, 1294689.2 575698.4, 1294663.4 575717.7, 1294628 575735.3, 1294599.6 575751.1, 1294568.9 575784.7, 1294541.7 575816.9, 1294508.6 575843.5, 1294481.1 575864.9, 1294185.8 576117.8, 1294101.2 576210.5, 1294086.6 576245.4, 1294061.7 576305.1, 1294051.8 576342.2, 1293996.8 576475.7, 1293991.5 576484.8, 1293987.4 576491.5, 1293888.8 576650.1, 1293885.8 576655.4, 1293882.9 576658.9, 1293873 576670.9, 1293866.5 576678.8, 1293863 576679.1, 1293859.2 576687.3, 1293850.7 576705.7, 1293836.1 576746.7, 1293827.6 576803.2, 1293824.7 576841.2, 1293784.3 576946.3, 1293763.8 576992.8, 1293714.3 577033.5, 1293647.6 577070.1, 1293612.2 577082.4, 1293578.5 577117.5, 1293561.6 577168.1, 1293542.5 577203.9, 1293525 577220.5, 1293492.2 577230.8, 1293420.2 577232.5, 1293311.6 577214.1, 1293273.3 577217.9, 1293260.7 577229.6, 1293254 577246.6, 1293252.2 577293.1, 1293240.2 577320, 1293112.9 577398.5, 1293085.1 577416, 1293082.2 577417.8, 1293048.8 577432.1, 1292991.8 577456.1, 1292963.9 577475.2, 1292963.7 577501.5, 1292984.7 577532.8, 1292996.7 577564.1, 1292995.3 577593.4, 1292983 577622.9, 1292951.7 577649.3, 1292914.2 577697, 1292888.1 577711, 1292861.8 577712.8, 1292830.8 577707.2, 1292792.4 577686.5, 1292780.2 577667.1, 1292774.9 577648.4, 1292766.4 577604.5, 1292757.6 577580.5, 1292740.4 577561.2, 1292721 577552.7, 1292700 577552.7, 1292642.6 577564.7, 1292598.4 577600.4, 1292541 577682.1, 1292504.2 577757, 1292486.9 577805.6, 1292490.4 577840.4, 1292499.2 577865, 1292518.2 577883.7, 1292549.5 577910, 1292574.1 577939.6, 1292583.5 577970, 1292580 578015.1, 1292538.1 578105.5, 1292520.9 578124.6, 1292503.3 578136.9, 1292479 578140.4, 1292435.4 578135.1, 1292397.4 578135.1, 1292354 578145.4, 1292319.2 578174.9, 1292269.2 578240.2, 1292206.8 578354.9, 1292158 578424.6, 1292129 578446.8, 1292098.8 578469.9, 1292055.5 578487.5, 1292015.1 578488.9, 1291971.8 578485.7, 1291882.8 578455.9, 1291833.4 578435.7, 1291805.6 578437.7, 1291767.5 578448.3, 1291728.9 578479.6, 1291706.4 578507.4, 1291685.3 578540.4, 1291666.3 578576.7, 1291647.3 578609.8, 1291633.2 578627.1, 1291598.4 578651.7, 1291484.5 578709.9, 1291402.6 578774.3, 1291328 578814.4, 1291286.1 578836.9, 1291218.8 578853.3, 1291161.4 578860.3, 1291069.5 578860.3, 1290944.9 578847.5, 1290781.6 578836.9, 1290703.1 578836.6, 1290657.8 578842.2, 1290600.1 578857.4, 1290488.9 578894, 1290412.2 578932.3, 1290353.1 578975.6, 1290307.7 579019.8, 1290215 579149.2, 1290169 579202.7, 1290122.5 579270.9, 1290088.2 579360.8, 1290073.6 579434.2, 1290064.2 579492.5, 1290056.9 579551, 1290051.6 579609.3, 1290037 579648.5, 1290017.7 579670.7, 1289988.4 579690, 1289918.8 579742.4, 1289874.9 579781.3, 1289828.9 579803.3, 1289770.1 579834.6, 1289721.5 579881.1, 1289651.9 579952.8, 1289588.7 580006.4, 1289517.8 580055.3, 1289374.1 580133.4, 1289228.7 580230.6, 1289212 580241.7, 1289085 580302.6, 1288940.1 580352.3, 1288921.7 580358.8, 1288754.9 580411.4, 1288669.4 580435.4, 1288581.6 580445.4, 1288513.4 580443.1, 1288396.3 580430.8, 1288287.8 580422.6, 1288164.8 580431.3, 1288121.8 580434.6, 1288005 580471.2, 1287936.6 580500.4, 1287902.6 580527.1, 1287824.5 580590.6, 1287742.8 580642.7, 1287667 580688.9, 1287606.4 580742.5, 1287540.3 580796, 1287479.4 580835.2, 1287416.2 580849.9, 1287348 580871.8, 1287301.5 580910.7, 1287277.2 580932.7, 1287244.1 580992.4, 1287188.2 581065.3, 1287141.7 581106.8, 1287110.1 581121.5, 1287083.2 581118.8, 1287012.6 581101.8, 1286927.2 581084.9, 1286873.6 581087.5, 1286779.7 581105.6, 1286618.7 581137.3, 1286436.1 581188.5, 1286315.2 581206.6, 1286226.8 581205.7, 1286168.9 581206.9, 1286083.7 581204.3, 1286029.9 581199.3, 1285976.3 581189.6, 1285944.7 581192.3, 1285934.7 581216.6, 1285934.7 581243.2, 1285905.8 581284.8, 1285855.7 581324.9, 1285806.8 581351.5, 1285745.7 581363.8, 1285687.4 581388.1, 1285621.6 581427, 1285587.4 581451.6, 1285489.9 581493.1, 1285448.3 581517.1, 1285377.5 581544.4, 1285288.8 581569.8, 1285252.3 581569.8, 1285225.3 581560.2, 1285205.7 581554.9, 1285181.4 581557.5, 1285161.8 581569.5, 1285140.2 581591.5, 1285124.1 581612.2, 1285100.9 581647.4, 1285090.1 581671.7, 1285083.7 581712, 1285083.7 581758, 1285070.8 581795.2, 1285052.1 581820.6, 1285026 581849, 1284983.6 581877.1, 1284964.9 581912.5, 1284934.4 581940.6, 1284899 581959.6, 1284870.6 581976, 1284847.2 581995.1, 1284795.4 582027.8, 1284730.7 582045.4, 1284676.6 582047.7, 1284620.7 582046, 1284606 582045.4, 1284575.3 582043.1, 1284532.9 582045.7, 1284483.4 582057.4, 1284453 582075.8, 1284429.3 582094.9, 1284386.8 582104.5, 1284317.5 582107.7, 1284270.7 582107.7, 1284204.5 582103, 1284119.9 582096, 1284084.5 582093.7, 1284046.8 582100.7, 1284004.3 582126.8, 1283952.8 582164.2, 1283901 582187.6, 1283856.2 582202, 1283792.7 582213.7, 1283725.7 582212.5, 1283641.1 582198.5, 1283568 582202.8, 1283506.8 582224.2, 1283410.2 582280.7, 1283352.6 582322, 1283274.4 582393.1, 1283234 582399.5, 1283214.7 582398.6, 1283185.8 582388.4, 1283142.7 582374.9, 1283100 582389.6, 1283076 582421.2, 1283042.1 582465.1, 1282994.9 582481.8, 1282932.9 582481.8, 1282880.8 582458.3, 1282822.3 582430.5, 1282791.2 582406, 1282783 582399.2, 1282759.6 582372, 1282735.9 582340.7, 1282704.6 582305.6, 1282677.1 582282.2, 1282630.3 582250.5, 1282598.7 582211.6, 1282587.3 582168.6, 1282591.1 582098.1, 1282594.9 582043.3, 1282583.2 581996.5, 1282536.3 581937.4, 1282469.6 581898.5, 1282391.2 581866.9, 1282265.6 581847.6, 1282144.2 581855.2, 1282081.5 581859.3, 1282003.4 581875.1, 1281948.4 581906.1, 1281901.2 581921.9, 1281811.4 581921.9, 1281756.4 581906.4, 1281689.9 581886.8, 1281572.3 581863.1, 1281466.3 581839.6, 1281364.8 581831.7, 1281288.4 581845.8, 1281186.3 581865.1, 1281080.6 581853.7, 1281013.9 581825.9, 1280958.9 581806.3, 1280904.4 581822.1, 1280833.6 581865.1, 1280790.6 581892.6, 1280724.2 581923.9, 1280598.6 581982.8, 1280530.1 582051, 1280502.6 582066.8, 1280424.2 582070.9, 1280381.2 582058.9, 1280330.2 582023.7, 1280279.3 581984.5, 1280243.9 581957.3, 1280214.3 581952.3, 1280173.4 581945.3, 1280114.8 581953.2, 1280083.5 581972.8, 1280048.1 582004.1, 1279973.8 582058.9, 1279862 582123.5, 1279772.7 582182.4, 1279854.4 582315.5, 1279886.5 582384, 1279902.4 582429.4, 1279908.5 582480.9, 1279894.7 582606.4, 1279844.4 582838.2, 1279817.5 582951.8, 1279813.4 583018.8, 1279818.4 583041, 1279832.4 583074.1, 1279840.6 583091.7, 1279860.8 583127.7, 1279929.6 583204, 1280073.3 583343.1, 1280148.8 583415.9, 1280178.9 583447, 1280243 583539.4, 1280317.1 583651.5, 1280363 583724.1, 1280428.3 583849.4, 1280545.3 584121, 1280586.9 584202, 1280834.2 584531, 1281141.5 584935.2, 1281249.8 585084.7, 1281434.2 585338.4, 1281533.7 585472.5, 1281724.8 585716.9, 1281759.3 585754.6, 1281781.3 585770.7, 1281826.3 585787.1, 1281880.2 585795, 1282006.3 585817.2, 1282109.9 585837.1, 1282154.1 585854.1, 1282217 585893.6, 1282241 585914.1, 1282294.6 585968, 1282324.7 585997.8, 1282348.1 586035.6, 1282380 586102, 1282398.8 586166.7, 1282438 586224.9, 1282463.5 586251.9, 1282499.7 586284.9, 1282600.7 586341.4, 1282644.9 586377.7, 1282678.6 586394.4, 1282708.7 586403.2, 1282728.9 586407, 1282750.6 586410.8, 1282800.9 586412.5, 1282872 586418.1, 1282887.2 586423.6, 1282899.2 586429.5, 1282910.4 586440.6, 1282936.1 586479, 1282977.4 586561.5, 1283014.5 586664.5, 1283050 586750.3, 1283087.1 586813.8, 1283128.7 586868.5, 1283249.6 586991.4, 1283311 587057.3, 1283367.2 587101.2, 1283447.1 587136.9, 1283519.1 587162.9, 1283570 587178.1, 1283611.3 587188.4, 1283811.2 587223.2, 1283941.4 587243.7, 1283988.8 587254.2, 1284040 587271.5, 1284069.6 587282.9, 1284091.5 587292.6, 1284220.6 587371, 1284302.3 587423.4, 1284437.2 587494.8, 1284501 587527.3, 1284534.1 587539, 1284560.1 587543.7, 1284629.2 587549.2, 1284607.2 587651.4, 1284571.2 587774.9, 1284512.1 587949.9, 1284481.1 588053.2, 1284471.1 588103.8, 1284472 588143.3, 1284481.1 588199.8, 1284506.3 588339.1, 1284516.2 588374.5, 1284534.9 588403.2, 1284560.1 588430.2, 1284753 588611, 1284820.6 588672.2, 1284973.3 588809.7, 1285206.6 589032.2, 1285290.6 589141.9, 1285417.9 589332.4, 1285491.9 589482.3, 1285530.6 589584.7, 1285563.1 589666.4, 1285575.9 589699.1, 1285613.1 589771.7, 1285667 589862.2, 1285709.1 589934.7, 1285758 590008.5, 1285849.9 590105.7, 1285949.1 590004.1, 1286148.7 590114.4, 1286514.5 590320.2, 1286907 590549.3, 1287095.7 590661.1, 1287124.4 590673.4, 1287180 590688.6, 1287234.5 590698.3, 1287305 590708.8, 1287346.3 590719.7, 1287368.5 590729.6, 1287425.9 590758, 1287464.2 590780.8, 1287512.5 590809.5, 1287715.3 590934.2, 1287931.3 591067.1, 1288246.8 591270.5, 1288423 591409.5, 1288681.4 591628.1, 1288717.7 591658.8, 1288744 591681.6, 1288960.6 591867.8, 1289296 592155.5, 1289617.3 592419.7, 1289692.5 592471.5, 1290125.4 592450.8, 1290144.4 592449.9, 1290362.2 592442, 1290422.5 592444.3, 1290455.2 592447, 1290515.2 592460.7, 1290667.1 592506.7, 1290952.2 592587.7, 1291248.1 592664.1, 1291442.4 592708, 1291489.8 592710.4, 1291566.8 592704.8, 1291785.1 592671.7, 1292077.5 592628.7, 1292220.6 592610.6, 1292319.8 592598.3, 1292822 592534.5, 1292842.8 592536.8, 1292863.3 592543.3, 1292887.9 592551.2, 1292910.1 592557.6, 1292938.2 592579.8, 1292959.3 592591.5, 1292975.4 592598.3, 1292992.6 592605, 1293011.9 592612.9, 1293180.2 592671.1, 1293335.3 592727, 1293524.7 592811, 1293620.4 592850, 1293650.5 592859, 1293666.6 592861.7, 1293693.6 592861.7, 1293711.1 592859.6, 1293738.9 592855.2, 1294090.4 592746.7, 1294159.8 592723.5, 1294264.3 592692.2, 1294627.2 592583.6, 1294693.6 592562.6, 1294731.6 592550.6, 1294789.6 592531.8, 1294839.9 592512.8, 1294861.9 592504.6, 1294914.3 592484.7, 1295155.7 592379.4, 1295221.6 592346, 1295244.4 592331.9, 1295259.3 592320.8, 1295300.9 592281.3, 1295521 592065.3, 1295600.9 591979.6, 1295714.4 591866.3, 1296026.4 591541.8, 1296058.6 591519.5, 1296085.8 591503.7, 1296114.2 591492.6, 1296174.8 591475, 1296417.7 591425.3, 1296540.6 591404.2, 1296625.8 591389.3, 1296689 591377.9, 1296765.9 591372.3, 1296873.6 591366.2, 1296943.9 591363.5, 1296977.8 591363.8, 1297038.1 591368.2, 1297115.4 591373.2, 1297371.8 591374.6, 1297376.4 591374.6, 1297413 591377.9, 1297437.3 591385.2, 1297457.8 591396.9, 1297534.8 591450.7, 1297712.1 591584.8, 1297749.6 591618.1, 1297771.5 591641, 1297812.8 591688.7, 1297831 591715.6, 1297854.7 591751.9, 1297919.6 591854, 1297938.9 591885.6, 1297997.8 591980.8, 1298018.3 592020.8, 1298089.1 592153.7, 1298132.1 592218.7, 1298149.1 592238.9, 1298169.3 592255.3, 1298188 592264.6, 1298207.3 592269.6, 1298224.6 592270.5, 1298239.8 592268.1, 1298260 592261.1, 1298298.3 592237.4, 1298645.1 591990.4, 1298813.7 591867.2, 1298817.5 591864.3, 1298841.2 591847, 1299033.8 591716.8, 1299050.5 591710.3, 1299074.8 591708.9, 1299092.3 591711.2, 1299106.4 591717.1, 1299121.6 591728.8, 1299134.5 591742.8, 1299380.9 592111.9, 1299513.2 592310.9, 1299769.9 592699.5, 1299787.7 592719.7, 1299802.3 592734.4, 1299815.2 592744.6, 1299826.6 592751.9, 1299843.9 592760.7, 1299864.1 592768.3, 1299894.5 592776.2, 1299954.2 592788.5, 1300135.1 592820.1, 1300375.4 592857.6, 1300419.3 592863.7, 1300464.6 592866.4, 1300596.6 592869.9, 1300790.1 592874, 1300819.9 592877.8, 1300845.7 592884.8, 1300867.3 592892.4, 1300891.3 592901.2, 1300914.5 592913.5, 1300931.4 592922.8, 1300977.4 592951.2, 1301147.4 593058.3, 1301210.1 593094.3, 1301258.9 593114.8, 1301311.6 593131.8, 1301436.3 593173.6, 1301614.2 593227.8, 1301656.9 593238.9, 1301681.2 593242.7, 1301705.5 593243, 1301729.2 593242.1, 1301761.1 593236.6, 1301786.6 593227.5, 1301823.5 593212, 1301865 593194.7, 1301910.1 593176.9, 1301942.6 593164.9, 1301985.9 593150.5, 1302053.8 593140.3, 1302098.3 593135.9, 1302144.2 593132.7, 1302294.1 593126.2, 1302355 593120.1, 1302391.8 593114.2, 1302416.1 593109.6, 1302435.1 593106.3, 1302468.5 593096.4, 1302508.9 593080.3, 1302695.9 593010.3, 1302879.1 592940.1, 1303062 592874, 1303096.9 592860.5, 1303124.7 592852, 1303164.8 592843.8, 1303274.8 592829.2, 1303394.2 592816.3, 1303579.8 592795.2, 1303703 592784.4, 1303741.3 592783.8, 1303777.6 592785.6, 1303810.4 592790.8, 1303827.3 592795.5, 1303837.9 592798.5, 1304094 592921.4, 1304227.1 593001.9, 1304263.4 593019.4, 1304300.3 593034.6, 1304341 593043.7, 1304390.1 593046.9, 1304457.2 593044.3, 1304560.5 593034.9, 1304671.1 593026.1, 1304786.1 593019.1, 1304930.4 593011.2, 1304983.4 593008.6, 1305023.5 593006.5, 1305053.6 593004.8, 1305079.4 593001, 1305107.2 592993.7, 1305138.8 592982.5, 1305179.5 592963.5, 1305373.8 592856.1, 1305280.1 592688.4, 1305261.4 592657.4, 1305253.2 592643.3, 1305138.5 592428.5, 1305012.3 592195.9, 1304924 592033.7, 1304874.2 591937.7, 1304848.2 591885.6, 1304832.4 591854, 1304800.2 591774.1, 1304795.5 591762.1, 1304764.2 591678.4, 1304738.1 591596.2, 1304715 591509.9, 1304669 591317.6, 1304619.3 591117.4, 1304566.6 590924.5, 1304493.7 590623.7, 1304462.1 590503.1, 1304444.3 590439, 1304435.8 590413.5, 1304388.7 590278.9, 1304094.3 589565.7, 1304004.1 589344.7, 1303957.3 589224.1, 1303924.2 589135.5, 1303868 588966.3, 1303767.1 588664.3, 1303729.9 588549.6, 1303585.6 588102.7, 1304024.9 588114.4, 1304591.8 588137.5, 1304696 588139.8, 1305001.8 588147.4, 1305517.5 588164.4, 1305789.4 588173.5, 1305977.3 588181.4, 1306106.9 588186.7, 1306481.5 588201, 1306630.2 588207.1, 1306749 588211.8, 1306943.9 588220.6, 1306999.2 588225.6, 1307020.3 588232.3, 1307039.9 588244.6, 1307054.6 588256.6, 1307066.3 588269.8, 1307074.7 588291.4, 1307084.1 588302.5, 1307080.3 588335, 1307076.2 588441, 1307078.3 588480.2, 1307087.3 588521.8, 1307101.7 588558.9, 1307122.2 588592.3, 1307142.9 588620.1, 1307164.3 588641.2, 1307223.7 588700.6, 1307294 588766.4, 1307316.5 588785.4, 1307328.2 588795.1, 1307340.8 588806.2, 1307389.4 588841.3, 1307489.7 588899.9, 1307584.9 588942.3, 1307629.1 588953.7, 1307658.9 588958.1, 1307706.3 588955.2, 1307729.7 588949.9, 1307759.3 588940.3, 1307814.9 588919.8, 1307839.8 588910.1, 1307925.5 588877, 1308401.4 588689.2, 1308557.1 588628.9, 1309100 588420.2, 1309238.7 588366.6, 1309709.6 588186.9, 1309750 588171.7, 1309973 588085.7, 1310330.3 587949, 1310342.9 587944.3, 1310478.7 587893.4, 1310710.8 587801.8, 1310748 587782.2, 1310769.9 587765.8, 1310791 587746.2, 1310804.7 587726.6, 1310826.7 587691.5, 1310848.4 587633.5, 1310926.5 587385.6, 1310959 587280.3, 1310992.1 587160.9, 1311018.7 587086.5, 1311040.6 587025.4, 1311069.3 586940.5, 1311090.1 586860.6, 1311110.9 586791.2, 1311144.5 586687.6, 1311175 586599.5, 1311202.8 586516.1, 1311242.6 586430.1, 1311264.5 586397.9, 1311289.1 586372.1, 1311316 586352.2, 1311353.8 586330.9, 1311423.4 586299.8, 1311654.1 586215, 1312156.9 586035.6, 1312130.2 585953, 1312128.2 585933.7, 1312130.2 585922.9, 1312147.5 585884.3, 1312149.5 585865, 1312145.4 585836.9, 1312118.5 585757.5, 1312093.9 585680.9, 1312037.2 585410.7, 1312037.7 585379.4, 1312041.3 585360.1, 1312050.9 585342, 1312058.5 585321.5, 1312059.4 585294.5, 1312051.8 585238.6, 1312034.5 585158.2, 1311988 584934.6, 1311968.1 584823.9, 1311960.5 584762.8, 1311965.2 584694, 1311973.1 584605, 1311982.4 584562, 1311996.5 584539.5, 1312021.4 584512.5, 1312156 584441.4, 1312406.5 584298.3, 1312417 584275.5, 1312423.2 583517.8, 1312424.4 583372.3, 1312430.8 583307.4, 1312450.7 583164.5, 1312491.4 582856.4, 1312554.9 582377.3, 1312578.3 582250.5, 1312660.2 581808.3, 1312757.1 581338.6, 1312735.7 581326.3, 1312667.3 581294.4, 1312602.6 581270.1, 1312522.7 581248.8, 1312452.4 581232.7, 1312416.7 581225.3, 1312398.6 581219.8, 1312369 581210.7, 1312289.4 581178.8, 1312143.7 581122.3, 1311884.1 581013.5, 1311836.7 580993.6, 1311575 580893.5, 1311357.9 580802.7, 1311322.8 580788.4, 1311083.4 580698.6, 1310819.4 580577.1, 1310628 580494.3, 1310551 580463.8, 1310503.6 580449.2, 1310429.6 580430.8, 1310222.6 580393, 1310004.9 580347.9, 1309894.3 580323.4, 1309821.1 580304, 1309656.9 580273, 1309588.4 580258.1, 1309558.6 580248.1, 1309530.8 580235.6, 1309516.1 580225.6, 1309505.9 580218.3, 1309481.9 580195.5, 1309432.4 580139, 1309317.4 579983.9, 1309241 579885.5, 1309162 579788.4, 1309131.9 579756.5, 1309091.2 579722.8, 1309060.5 579695.9, 1309014.2 579645.3, 1308963.3 579567.7, 1308929.7 579506.2, 1308814.9 579301.4, 1308781 579255.7, 1308707.2 579172, 1308666.3 579136.3, 1308373.9 578900.7, 1308270 578826.1, 1308159.9 578772.2, 1308110.8 578751.5, 1308032.9 578723.4, 1307916.7 578680.9, 1307789.4 578628, 1307752.8 578616.8, 1307709.5 578604, 1307634.3 578587.6, 1307584.6 578578.2, 1307516.1 578573.8, 1307452 578527.6, 1307423 578503.6, 1307222.8 578319.2, 1306913.5 578043.5, 1306851.2 577977.9, 1306783.8 577892.5, 1306752.5 577846, 1306733.8 577804.4, 1306715.9 577754.1, 1306629 577471.3, 1306607.4 577400.8, 1306531.6 577150.6, 1306491.2 577016.5, 1306406.6 576734.4, 1306377.6 576637.8, 1306280.5 576349, 1306251.5 576263.5, 1306187.7 576094.7, 1306151.1 576020, 1306094.3 575917, 1305935.4 575726.2, 1305729.4 575489.1, 1305672 575418.6, 1305553.8 575275.8, 1305486.2 575209.1, 1305454.3 575177.7, 1305433.5 575159, 1305397.5 575126.2, 1305281 575041.4, 1305182.4 574976.1, 1305121.2 574930.7, 1305071.2 574883.9, 1305017 574831.2, 1304934.2 574729.4, 1304829.4 574598.8, 1304764.7 574505.2, 1304736.1 574449.3, 1304713.8 574391.6, 1304669.3 574245, 1304631.9 574109.8, 1304623.7 574080, 1304619.9 574067.7, 1304604.7 574017.6, 1304574.8 573942.7, 1304523.9 573838.5, 1304447.5 573718.2, 1304245.3 573437.3, 1304170.1 573333.1, 1303981 573097.5, 1303895 573035.1, 1303826.2 572993.3, 1303578.9 572860.4, 1303154.5 572602.3, 1303020.5 572534.4, 1302956.7 572501.9, 1302752.1 572409.4, 1302493.1 572294.1, 1302379 572240, 1302186.1 572218.9, 1301994.7 572198.1, 1301966.6 572234.1, 1301963.7 572272.5, 1301956.3 572363.5, 1301824.6 572323.1, 1301787.5 572306.1, 1301755.9 572286.8, 1301724.8 572258.4, 1301697.6 572228.6, 1301661.6 572174.1, 1301594.9 572078.7, 1301532.6 571995.9, 1301482.8 571937.7, 1301437.2 571885.9, 1301383.3 571842.2, 1301252.5 571765.3, 1301206.8 571732.2, 1301150.6 571690.6, 1301098.8 571647, 1301063.4 571612.2, 1301040.6 571580.9, 1301021.9 571549.9, 1301009.6 571510.1, 1300968 571398))",4443,604004,24027604004
